UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,9,2012,80,1287445,543591,743854,478300,639557,39292,67136,2783,3954,19120,27279,477,603,3619,5325,481380,644007,40131,68566,4800,7036,20283,28797,945,1251,506927,689883,444134,589576,38140,65195,2151,3061,18869,26907,409,524,3224,4620,446870,593409,38822,66358,3961,5786,19933,28250,833,1090,36664,53971,34166,49981,1152,1941,632,893,251,372,68,79,395,705,34510,50598,1309,2208,839,1250,350,547,112,161
R,9,2012,81,1221293,508597,712696,451513,618476,33951,60374,2428,3562,16987,24976,419,528,3299,4780,454326,622464,34687,61683,4247,6317,18100,26367,829,1082,474301,662397,419501,571853,32917,58614,1837,2698,16798,24651,363,450,2885,4131,421955,575272,33497,59643,3441,5132,17796,25877,728,950,34296,50299,32012,46623,1034,1760,591,864,189,325,56,78,414,649,32371,47192,1190,2040,806,1185,304,490,101,132
R,9,2012,82,1189502,485119,704383,430385,610943,32655,59751,2341,3402,16286,25061,406,538,3046,4688,432978,614863,33336,60985,4063,6095,17247,26426,790,1101,452438,654877,399886,564891,31618,58090,1791,2611,16109,24753,359,454,2675,4078,402159,568282,32162,59054,3311,5008,16979,25973,707,955,32681,49506,30499,46052,1037,1661,550,791,177,308,47,84,371,610,30819,46581,1174,1931,752,1087,268,453,83,146
R,9,2012,83,1077359,430297,647062,383721,564109,27624,53727,1997,2846,13862,21702,354,493,2739,4185,386035,567574,28255,54903,3571,5247,14712,22881,689,1004,401916,603578,357304,523665,26724,52222,1521,2190,13684,21426,308,423,2375,3652,359299,526669,27212,53167,2921,4325,14431,22481,599,884,28381,43484,26417,40444,900,1505,476,656,178,276,46,70,364,533,26736,40905,1043,1736,650,922,281,400,90,120
R,9,2012,84,1010190,393927,616263,352606,539702,24552,49669,1761,2662,12327,19842,259,412,2422,3976,354651,543009,25084,50752,3135,4952,13103,20971,569,918,368812,576566,329115,502891,23786,48242,1337,2038,12201,19594,219,344,2154,3457,330929,505736,24224,49105,2575,4078,12914,20601,499,795,25115,39697,23491,36811,766,1427,424,624,126,248,40,68,268,519,23722,37273,860,1647,560,874,189,370,70,123
R,9,2012,85,931066,354510,576556,317542,506719,22008,45621,1451,2440,11135,17869,230,351,2144,3556,319358,509705,22507,46571,2657,4532,11806,18850,482,771,332884,541242,297225,473918,21409,44356,1141,1887,11015,17648,197,296,1897,3137,298829,476535,21816,45123,2217,3776,11621,18527,424,668,21626,35314,20317,32801,599,1265,310,553,120,221,33,55,247,419,20529,33170,691,1448,440,756,185,323,58,103
R,9,2012,86,836689,309390,527299,277405,464429,19227,41380,1282,2129,9444,15849,181,341,1851,3171,278977,467098,19667,42281,2322,3940,10014,16699,403,709,290395,495688,259637,435041,18661,40295,974,1646,9335,15630,154,292,1634,2784,261016,437373,19015,41024,1907,3267,9847,16395,355,630,18995,31611,17768,29388,566,1085,308,483,109,219,27,49,217,387,17961,29725,652,1257,415,673,167,304,48,79
R,9,2012,87,755725,269969,485756,242033,428832,16604,37331,1112,1885,8502,14389,149,310,1569,3009,243365,431349,16964,38248,1981,3606,9011,15159,342,641,253770,457622,226883,402686,16144,36343,829,1453,8407,14199,124,271,1383,2670,228059,404910,16435,37110,1599,3012,8859,14887,295,566,16199,28134,15150,26146,460,988,283,432,95,190,25,39,186,339,15306,26439,529,1138,382,594,152,272,47,75
R,9,2012,88,668664,231944,436720,207914,387374,14208,32618,913,1689,7426,12333,131,247,1352,2459,209067,389427,14548,33339,1671,3133,7861,12979,270,519,217987,412705,194861,365059,13791,31776,690,1303,7333,12169,114,213,1198,2185,195880,366874,14067,32377,1373,2603,7725,12751,238,463,13957,24015,13053,22315,417,842,223,386,93,164,17,34,154,274,13187,22553,481,962,298,530,136,228,32,56
R,9,2012,89,572504,193806,378698,173712,336407,11757,28085,785,1343,6256,10507,111,200,1185,2156,174723,338197,12057,28735,1428,2603,6630,11049,254,452,181870,358534,162530,317631,11415,27370,591,1042,6190,10389,92,173,1052,1929,163427,319216,11659,27921,1165,2192,6533,10876,217,406,11936,20164,11182,18776,342,715,194,301,66,118,19,27,133,227,11296,18981,398,814,263,411,97,173,37,46
R,9,2012,90,491047,160299,330748,143633,294589,9706,24314,615,1158,5354,8692,81,198,910,1797,144417,296068,9942,24850,1119,2180,5641,9158,189,417,151023,313553,134955,278561,9430,23727,476,914,5301,8578,66,172,795,1601,135635,279869,9613,24184,914,1837,5564,9000,159,372,9276,17195,8678,16028,276,587,139,244,53,114,15,26,115,196,8782,16199,329,666,205,343,77,158,30,45
R,9,2012,91,410568,129645,280923,116727,250613,7498,20403,460,957,4149,7227,70,147,741,1576,117353,251912,7716,20908,861,1870,4375,7621,162,334,122407,266773,109958,237451,7292,19922,338,750,4105,7140,55,129,659,1381,110510,238586,7484,20351,692,1566,4313,7482,134,294,7238,14150,6769,13162,206,481,122,207,44,87,15,18,82,195,6843,13326,232,557,169,304,62,139,28,40
R,9,2012,92,334410,100903,233507,90089,207213,6360,17891,372,791,3403,6243,64,116,615,1253,90608,208235,6525,18300,704,1499,3592,6556,142,273,95176,221702,84775,196211,6181,17488,276,617,3354,6175,50,96,540,1115,85229,197111,6310,17839,571,1256,3526,6458,120,236,5727,11805,5314,11002,179,403,96,174,49,68,14,20,75,138,5379,11124,215,461,133,243,66,98,22,37
R,9,2012,93,237301,68336,168965,60770,149974,4474,12999,267,563,2394,4453,45,75,386,901,61087,150714,4588,13316,483,1071,2506,4663,91,190,64493,160867,57196,142454,4350,12688,196,452,2372,4407,36,67,343,799,57477,143102,4453,12960,384,912,2472,4597,74,169,3843,8098,3574,7520,124,311,71,111,22,46,9,8,43,102,3610,7612,135,356,99,159,34,66,17,21
R,9,2012,94,196464,53987,142477,48278,126817,3341,10752,212,479,1813,3627,33,69,310,733,48537,127427,3441,11000,368,882,1907,3795,73,161,50894,135728,45413,120528,3237,10515,153,392,1799,3590,28,58,264,645,45631,121063,3314,10721,290,759,1883,3733,62,142,3093,6749,2865,6289,104,237,59,87,14,37,5,11,46,88,2906,6364,127,279,78,123,24,62,11,19
R,9,2012,95,144366,37577,106789,33315,94675,2499,8392,150,359,1388,2738,25,52,200,573,33479,95130,2552,8601,258,694,1449,2869,58,123,35452,101845,31343,90075,2416,8215,121,293,1376,2709,24,44,172,509,31486,90476,2459,8393,215,598,1427,2824,49,109,2125,4944,1972,4600,83,177,29,66,12,29,1,8,28,64,1993,4654,93,208,43,96,22,45,9,14
R,9,2012,96,105899,25864,80035,22754,70580,1802,6572,112,268,1015,2139,18,40,163,436,22892,70940,1850,6734,195,497,1060,2256,39,88,24311,76133,21308,66959,1762,6418,83,216,1004,2118,16,33,138,389,21423,67281,1800,6553,155,425,1042,2226,35,75,1553,3902,1446,3621,40,154,29,52,11,21,2,7,25,47,1469,3659,50,181,40,72,18,30,4,13
R,9,2012,97,78305,17983,60322,15697,52923,1350,5253,73,211,733,1593,9,35,121,307,15797,53164,1385,5377,138,377,768,1666,24,69,16850,57350,14647,50171,1314,5135,53,167,726,1580,8,30,102,267,14732,50379,1340,5237,108,315,755,1645,21,60,1133,2972,1050,2752,36,118,20,44,7,13,1,5,19,40,1065,2785,45,140,30,62,13,21,3,9
R,9,2012,98,55578,11966,43612,10267,37968,1011,4089,63,159,539,1139,9,24,77,233,10330,38150,1039,4186,100,273,567,1197,15,55,11135,41379,9505,35900,983,4000,45,132,533,1126,7,22,62,199,9556,36053,1004,4077,77,234,555,1175,12,50,831,2233,762,2068,28,89,18,27,6,13,2,2,15,34,774,2097,35,109,23,39,12,22,3,5
R,9,2012,99,37066,7527,29539,6377,25512,672,2966,47,106,374,783,7,20,50,152,6420,25629,690,3029,73,181,387,827,17,37,6941,27954,5846,24048,651,2898,34,86,367,775,6,16,37,131,5877,24150,664,2950,54,154,377,810,11,30,586,1585,531,1464,21,68,13,20,7,8,1,4,13,21,543,1479,26,79,19,27,10,17,6,7
R,9,2012,100,63391,11492,51899,9144,43345,1417,6351,112,243,649,1567,25,45,145,348,9239,43605,1488,6528,195,423,711,1662,62,99,10354,48796,8150,40523,1366,6217,83,193,637,1546,20,38,98,279,8218,40730,1413,6358,140,335,673,1614,40,78,1138,3103,994,2822,51,134,29,50,12,21,5,7,47,69,1021,2875,75,170,55,88,38,48,22,21
R,10,2012,999,314810346,154886982,159923364,121251562,123611499,19780034,21603752,1953701,1915502,7812967,8594041,362541,350691,3726177,3847879,124545647,126992487,21370953,23295638,3169703,3200295,9179619,9973897,708295,703769,127858498,133569749,97374875,100391751,18556140,20326147,1141612,1174357,7548825,8328988,264813,260298,2972233,3088208,99999255,103100654,19815624,21674272,2024104,2127065,8706478,9497845,537730,540531,27028484,26353615,23876687,23219748,1223894,1277605,812089,741145,264142,265053,97728,90393,753944,759671,24546392,23891833,1555329,1621366,1145599,1073230,473141,476052,170565,163238
R,10,2012,0,3925179,2006464,1918715,1446139,1379635,303788,294241,32754,31648,98442,92978,6128,5829,119213,114384,1555843,1484860,367757,356085,57003,54913,142356,134755,14758,14043,1492123,1422924,1009151,958319,274555,266094,17048,16500,92305,87055,4041,3810,95023,91146,1097056,1042609,326350,316208,32895,31685,128731,121665,10336,9793,514341,495791,436988,421316,29233,28147,15706,15148,6137,5923,2087,2019,24190,23238,458787,442251,41407,39877,24108,23228,13625,13090,4422,4250
R,10,2012,1,3983065,2038648,1944417,1475543,1403253,307466,298047,32288,31223,97397,92182,6090,5718,119864,113994,1585868,1508093,371865,359443,56886,54737,141271,133783,14783,13946,1509867,1436986,1023092,969600,278801,270302,17355,16480,91362,86430,3996,3716,95261,90458,1111229,1053226,330850,319884,33383,31755,127642,120790,10320,9665,528781,507431,452451,433653,28665,27745,14933,14743,6035,5752,2094,2002,24603,23536,474639,454867,41015,39559,23503,22982,13629,12993,4463,4281
R,10,2012,2,3995742,2040819,1954923,1477493,1410920,306101,296497,32398,31375,99202,95208,5949,5665,119676,115258,1587742,1516982,370239,358782,57121,55353,142834,136837,14574,13866,1511318,1444589,1023615,973409,278263,269429,17212,16946,93236,89602,3940,3748,95052,91455,1111625,1057982,330044,319618,33294,32565,129335,124095,10233,9718,529501,510334,453878,437511,27838,27068,15186,14429,5966,5606,2009,1917,24624,23803,476117,459000,40195,39164,23827,22788,13499,12742,4341,4148
R,10,2012,3,3965055,2022734,1942321,1462850,1397973,304820,297304,32773,31856,99528,96278,6127,5887,116636,113023,1570104,1501832,367430,358909,56686,54763,142286,136973,14331,13907,1507070,1444580,1022552,973365,276544,269622,17442,16953,93539,90591,4132,3886,92861,90163,1108370,1056625,327418,319663,32951,31896,128979,124459,10134,9734,515664,497741,440298,424608,28276,27682,15331,14903,5989,5687,1995,2001,23775,22860,461734,445207,40012,39246,23735,22867,13307,12514,4197,4173
R,10,2012,4,4092556,2089743,2002813,1513645,1443236,316354,307985,33643,32335,103319,99993,6139,5942,116643,113322,1620700,1547321,379225,369949,57306,55453,145719,140516,14652,13846,1557992,1493391,1058001,1007096,287400,280277,17761,17358,97304,94263,4100,3957,93426,90440,1144113,1090532,338828,330868,33281,32354,132639,127920,10380,9750,531751,509422,455644,436140,28954,27708,15882,14977,6015,5730,2039,1985,23217,22882,476587,456789,40397,39081,24025,23099,13080,12596,4272,4096
R,10,2012,5,4137131,2112538,2024593,1536713,1466795,317893,309009,34372,33284,103187,99177,6161,6052,114212,110276,1641571,1567879,379083,368781,58267,56244,144516,138624,14514,14027,1575334,1508445,1075305,1023735,289289,281390,18056,17823,97270,93541,4123,4004,91291,87952,1159525,1104706,339267,330158,33726,32727,131542,126291,10247,9832,537204,516148,461408,443060,28604,27619,16316,15461,5917,5636,2038,2048,22921,22324,482046,463173,39816,38623,24541,23517,12974,12333,4267,4195
R,10,2012,6,4105379,2098805,2006574,1534389,1460522,312456,303128,34147,32687,101994,98690,6062,5779,109757,105768,1635038,1557468,370482,359702,57365,54978,142333,136955,14087,13382,1572688,1501395,1081313,1025473,285193,276583,18031,17549,96076,93297,4069,3824,88006,84669,1162377,1103392,332713,323014,33255,32138,129836,125200,9985,9407,526117,505179,453076,435049,27263,26545,16116,15138,5918,5393,1993,1955,21751,21099,472661,454076,37769,36688,24110,22840,12497,11755,4102,3975
R,10,2012,7,4091761,2090531,2001230,1537242,1461074,306415,297917,33674,32900,102547,101559,6062,5956,104591,101824,1633083,1554195,361041,351613,56289,54867,141147,138713,13591,13313,1574238,1506701,1091178,1034110,279904,272471,18023,17624,97065,96397,4099,4094,83969,82005,1168476,1109379,324817,316735,32899,32107,129372,127614,9635,9561,516293,494529,446064,426964,26511,25446,15651,15276,5482,5162,1963,1862,20622,19819,464607,444816,36224,34878,23390,22760,11775,11099,3956,3752
R,10,2012,8,4082783,2083577,1999206,1538476,1466135,302715,294157,32832,31856,102757,103305,5908,5643,100889,98110,1630732,1555841,354639,345049,55036,53512,140462,139424,13421,12857,1581686,1516091,1103342,1048139,277588,269678,17948,17225,97318,98103,4068,3888,81422,79058,1178124,1120681,320259,311664,32822,31714,129104,128468,9706,9223,501891,483115,435134,417996,25127,24479,14884,14631,5439,5202,1840,1755,19467,19052,452608,435160,34380,33385,22214,21798,11358,10956,3715,3634
R,10,2012,9,4070220,2076241,1993979,1538451,1466760,300927,292878,32299,31497,101938,103020,5769,5473,96857,94351,1626930,1552969,350467,341372,54290,52906,137753,137896,13024,12433,1584343,1518557,1111774,1054451,276212,269214,17626,16995,96668,97969,3972,3792,78091,76136,1183428,1124317,317093,309226,32365,31446,126756,127235,9360,9033,491898,475422,426677,412309,24715,23664,14673,14502,5270,5051,1797,1681,18766,18215,443502,428652,33374,32146,21925,21460,10997,10661,3664,3400
R,10,2012,10,4071329,2076973,1994356,1540170,1469375,306476,298217,32534,31310,99411,98785,5672,5484,92710,91185,1624700,1552367,353582,345253,54266,52805,133419,131693,12747,12266,1589497,1523108,1116126,1059677,282344,274872,17935,17190,94284,93956,3966,3806,74842,73607,1184616,1126996,321371,313752,32554,31715,122819,121546,9311,8917,487476,471248,424044,409698,24132,23345,14599,14120,5127,4829,1706,1678,17868,17578,440084,425371,32211,31501,21712,21090,10600,10147,3436,3349
R,10,2012,11,4127182,2106544,2020638,1560723,1489254,315158,305446,32323,31351,100547,99460,5629,5454,92164,89673,1644517,1570994,362129,351479,54398,52907,134165,131688,12650,12261,1621335,1552180,1138468,1081499,290919,282276,18068,17532,95552,94678,3912,3751,74416,72444,1206327,1147806,329754,320431,33117,32203,123828,121778,9181,8884,485209,468458,422255,407755,24239,23170,14255,13819,4995,4782,1717,1703,17748,17229,438190,423188,32375,31048,21281,20704,10337,9910,3469,3377
R,10,2012,12,4207903,2150652,2057251,1591336,1512771,328017,318114,33365,32122,101069,100119,5792,5545,91073,88580,1674330,1593145,374113,363571,55895,53898,133881,131709,12679,12332,1661708,1586875,1165267,1103527,303849,294539,18822,17955,96111,95326,4107,3880,73552,71648,1232493,1168779,341944,332222,34193,32979,123759,121838,9325,8992,488944,470376,426069,409244,24168,23575,14543,14167,4958,4793,1685,1665,17521,16932,441837,424366,32169,31349,21702,20919,10122,9871,3354,3340
R,10,2012,13,4147396,2121430,2025966,1578287,1499709,321035,309779,32524,31496,95687,94134,5727,5291,88170,85557,1658437,1577153,365606,353798,54792,53294,126920,124070,12687,11876,1647823,1570268,1165442,1102789,297509,286992,18555,18025,90857,89514,4072,3752,71388,69196,1230589,1165622,334535,323564,34011,33197,117070,114521,9327,8723,473607,455698,412845,396920,23526,22787,13969,13471,4830,4620,1655,1539,16782,16361,427848,411531,31071,30234,20781,20097,9850,9549,3360,3153
R,10,2012,14,4148143,2120211,2027932,1577003,1500063,323075,312481,32428,31382,96226,94998,5663,5365,85816,83643,1654694,1576048,366194,354983,54557,53138,126455,123984,12432,11716,1653197,1578346,1169590,1108305,299956,290089,18539,17905,91404,90305,4010,3799,69698,67943,1232890,1170248,335908,325564,33988,33216,116851,114590,9203,8658,467014,449586,407413,391758,23119,22392,13889,13477,4822,4693,1653,1566,16118,15700,421804,405800,30286,29419,20569,19922,9604,9394,3229,3058
R,10,2012,15,4131381,2111134,2020247,1573629,1497058,320211,310380,31782,31029,98076,96103,5506,5195,81930,80482,1647926,1569884,360645,350497,53526,52656,127228,124275,11892,11418,1649556,1577460,1170080,1110450,297664,288710,18215,17873,93395,91515,3914,3711,66288,65201,1230431,1169577,331182,322023,33448,33146,117830,115212,8793,8463,461578,442787,403549,386608,22547,21670,13567,13156,4681,4588,1592,1484,15642,15281,417495,400307,29463,28474,20078,19510,9398,9063,3099,2955
R,10,2012,16,4164178,2130253,2033925,1591167,1508680,320456,312150,32276,30774,100230,98154,5714,5226,80410,78941,1663990,1579841,359297,351061,54347,52416,128839,126055,12135,11636,1668922,1593925,1187707,1124113,298149,291001,18435,17597,95557,93526,4092,3707,64982,63981,1246782,1181956,330323,323370,33785,32814,119675,116973,9016,8681,461331,440000,403460,384567,22307,21149,13841,13177,4673,4628,1622,1519,15428,14960,417208,397885,28974,27691,20562,19602,9164,9082,3119,2955
R,10,2012,17,4257045,2183810,2073235,1626519,1535173,337272,324781,32991,31425,102182,99065,5725,5597,79121,77194,1697740,1604519,375092,362672,55334,53182,130481,126150,12236,12034,1713901,1627794,1215030,1145928,314291,302764,19036,18166,97464,94458,4075,3971,64005,62507,1272737,1202261,345577,334056,34864,33677,121387,117241,9120,8969,469909,445441,411489,389245,22981,22017,13955,13259,4718,4607,1650,1626,15116,14687,425003,402258,29515,28616,20470,19505,9094,8909,3116,3065
R,10,2012,18,4321119,2219067,2102052,1643759,1548399,352976,339662,33394,31981,106062,100548,5781,5773,77095,75689,1712777,1616002,389078,376087,56075,54286,133693,127125,12466,12141,1746616,1657708,1229703,1160057,329759,317819,19451,18411,101325,96027,4170,4124,62208,61270,1285457,1214871,359522,347948,35580,34428,124675,118405,9355,9087,472451,444344,414056,388342,23217,21843,13943,13570,4737,4521,1611,1649,14887,14419,427320,401131,29556,28139,20495,19858,9018,8720,3111,3054
R,10,2012,19,4422400,2276372,2146028,1682730,1575723,368377,353492,34809,33054,110265,104643,6163,5804,74028,73312,1748717,1640948,402168,388103,57034,55523,137319,130411,12688,12160,1794117,1698977,1259654,1184706,344586,331291,20308,19507,105546,100006,4378,4200,59645,59267,1312924,1237546,372247,359729,36143,35735,128428,121764,9473,9133,482255,447051,423076,391017,23791,22201,14501,13547,4719,4637,1785,1604,14383,14045,435793,403402,29921,28374,20891,19788,8891,8647,3215,3027
R,10,2012,20,4520775,2327860,2192915,1722375,1612140,375309,359797,36553,33725,114835,109233,6297,6030,72491,71990,1786675,1675957,407092,392428,59370,56137,141616,135433,12793,12446,1834808,1739826,1289915,1215742,350998,337065,21336,20063,110027,104515,4455,4331,58077,58110,1341425,1267342,376679,363709,37559,36238,132819,126731,9561,9284,493052,453089,432460,396398,24311,22732,15217,13662,4808,4718,1842,1699,14414,13880,445250,408615,30413,28719,21811,19899,8797,8702,3232,3162
R,10,2012,21,4627450,2366734,2260716,1749217,1656942,379550,372865,36957,33585,124662,119209,7111,6357,69237,71758,1809790,1719595,409088,405304,58771,55569,151228,146406,14048,13315,1874988,1810031,1319536,1265451,354517,348294,21354,20155,119485,114032,5116,4616,54980,57483,1367590,1315619,378131,374429,36724,35779,141913,137046,10556,10129,491746,450685,429681,391491,25033,24571,15603,13430,5177,5177,1995,1741,14257,14275,442200,403976,30957,30875,22047,19790,9315,9360,3492,3186
R,10,2012,22,4662166,2381686,2280480,1767629,1676425,373451,369863,36553,33081,131454,126493,7403,6789,65196,67829,1824610,1735913,400421,399919,57429,54379,157136,152046,13917,13246,1888063,1834778,1336024,1289279,348218,345096,20743,19892,126190,121401,5278,4980,51610,54130,1381025,1336726,369458,369165,35402,34993,148039,143029,10412,10031,493623,445702,431605,387146,25233,24767,15810,13189,5264,5092,2125,1809,13586,13699,443585,399187,30963,30754,22027,19386,9097,9017,3505,3215
R,10,2012,23,4488770,2293609,2195161,1707155,1611525,351039,352143,34812,31470,133192,130910,7300,6469,60111,62644,1759653,1666086,375383,379518,54513,51231,156714,154953,13363,12620,1823507,1775428,1295969,1246502,327279,328916,19563,18977,128189,126028,5213,4805,47294,50200,1337175,1290105,346222,350790,33274,33082,148237,146623,10017,9711,470102,419733,411186,365023,23760,23227,15249,12493,5003,4882,2087,1664,12817,12444,422478,375981,29161,28728,21239,18149,8477,8330,3346,2909
R,10,2012,24,4395611,2237713,2157898,1680151,1595196,327624,333710,34279,30452,131999,132309,7184,6536,56476,59695,1729293,1647298,349967,359245,52745,49317,154549,155556,12964,12398,1769377,1742206,1269428,1233416,304776,310978,18895,17951,127188,127518,5160,4825,43930,47518,1307563,1274876,321902,331091,31466,31342,146331,147312,9679,9474,468336,415692,410723,361780,22848,22732,15384,12501,4811,4791,2024,1711,12546,12177,421730,372422,28065,28154,21279,17975,8218,8244,3285,2924
R,10,2012,25,4280511,2180080,2100431,1650223,1559500,308176,316279,32711,29256,129157,131785,7215,6294,52598,57317,1695818,1609490,328816,340518,50368,47625,150100,154276,12801,11928,1721058,1693780,1246569,1204985,286514,294314,17684,17259,124506,127270,5095,4631,40690,45321,1281659,1244425,302201,313265,29664,30145,142273,146490,9505,9102,459022,406651,403654,354515,21662,21965,15027,11997,4651,4515,2120,1663,11908,11996,414159,365065,26615,27253,20704,17480,7827,7786,3296,2826
R,10,2012,26,4296574,2184375,2112199,1662864,1575242,299949,311077,32534,29335,130760,135533,7178,6355,51090,54657,1707349,1622632,319364,333807,49690,47596,151312,156763,12678,11842,1721138,1703435,1255002,1218444,278275,289022,17439,17011,126071,131114,5022,4707,39329,43137,1289160,1255736,292744,306753,29064,29905,143422,149215,9335,9083,463237,408764,407862,356798,21674,22055,15095,12324,4689,4419,2156,1648,11761,11520,418189,366896,26620,27054,20626,17691,7890,7548,3343,2759
R,10,2012,27,4342950,2201475,2141475,1681571,1597424,296853,312027,32352,29238,133607,142193,7127,6437,49965,54156,1724937,1644475,315659,333813,49798,47422,153476,163660,12394,12015,1732474,1727848,1268264,1235808,275336,290166,16869,16902,129050,137715,4937,4855,38018,42402,1301057,1272526,289196,306727,28523,29716,145854,156003,9079,9330,469001,413627,413307,361616,21517,21861,15483,12336,4557,4478,2190,1582,11947,11754,423880,371949,26463,27086,21275,17706,7622,7657,3315,2685
R,10,2012,28,4255721,2146555,2109166,1640955,1572969,284514,303354,31566,28706,134554,145650,6855,6181,48111,52306,1682701,1618232,302117,323896,48441,46706,153963,166706,12197,11684,1690108,1699432,1238379,1214160,263912,282124,16555,16478,130004,141364,4781,4564,36477,40742,1269853,1249332,276746,297587,27806,29088,146373,159254,8980,8921,456447,409734,402576,358809,20602,21230,15011,12228,4550,4286,2074,1617,11634,11564,412848,368900,25371,26309,20635,17618,7590,7452,3217,2763
R,10,2012,29,4248222,2138175,2110047,1637838,1572344,280843,302252,31675,28842,133709,148691,6826,6298,47284,51620,1678727,1616920,298152,322262,48426,46997,152773,169309,12030,11801,1681782,1698296,1235051,1212026,260355,280652,16424,16412,129207,144450,4854,4653,35891,40103,1265859,1246483,272885,295705,27680,29120,145303,161966,8959,9026,456393,411751,402787,360318,20488,21600,15251,12430,4502,4241,1972,1645,11393,11517,412868,370437,25267,26557,20746,17877,7470,7343,3071,2775
R,10,2012,30,4304368,2161852,2142516,1657538,1595764,282830,307409,31456,28792,136130,152920,6875,6430,47023,51201,1698192,1639940,299949,327416,48370,47011,154915,173081,12122,11868,1697356,1719587,1247170,1225142,262122,285276,16310,16236,131478,148418,4833,4708,35443,39807,1277584,1259330,274410,300342,27653,29067,147209,165509,8967,9046,464496,422929,410368,370622,20708,22133,15146,12556,4652,4502,2042,1722,11580,11394,420608,380610,25539,27074,20717,17944,7706,7572,3155,2822
R,10,2012,31,4242800,2125558,2117242,1635122,1580589,277358,303233,30239,28365,130553,149247,6614,5927,45672,49881,1674460,1623605,293812,322799,47001,46267,148673,168676,11733,11254,1674531,1700903,1236314,1215439,257366,281768,15548,16003,126107,144851,4672,4290,34524,38552,1265847,1248528,269205,296367,26846,28522,141333,161329,8704,8521,451027,416339,398808,365150,19992,21465,14691,12362,4446,4396,1942,1637,11148,11329,408613,375077,24607,26432,20155,17745,7340,7347,3029,2733
R,10,2012,32,4344734,2183622,2161112,1674748,1606891,290738,317143,31502,28803,133596,151899,6927,6199,46111,50177,1714421,1650129,307463,336816,48611,47036,151808,171272,12184,11655,1710541,1732498,1256286,1230413,269930,295106,16139,16217,128874,147456,4819,4542,34493,38764,1285708,1263568,281821,309732,27607,29053,144037,163897,8970,8940,473081,428614,418462,376478,20808,22037,15363,12586,4722,4443,2108,1657,11618,11413,428713,386561,25642,27084,21004,17983,7771,7375,3214,2715
R,10,2012,33,4151428,2081338,2070090,1597679,1539083,275479,303393,29490,27244,129753,147741,6197,5770,42740,46859,1634578,1579292,290738,321691,45519,44391,146486,166006,11004,10702,1639732,1663149,1206893,1181649,256038,282420,15226,15298,125415,143583,4297,4235,31863,35964,1234173,1212315,266841,295784,25909,27348,139368,159001,8039,8182,441606,406941,390786,357434,19441,20973,14264,11946,4338,4158,1900,1535,10877,10895,400405,366977,23897,25907,19610,17043,7118,7005,2965,2520
R,10,2012,34,3997593,1998698,1998895,1537829,1489307,260916,289919,27979,26411,125477,143231,5929,5441,40568,44586,1572647,1527581,275421,306975,43435,43119,141350,160506,10321,10120,1571794,1600662,1158990,1139333,242550,269682,14460,14615,121308,139051,4206,3945,30280,34036,1184681,1168329,252835,282091,24842,26257,134570,153662,7671,7682,426904,398233,378839,349974,18366,20237,13519,11796,4169,4180,1723,1496,10288,10550,387966,359252,22586,24884,18593,16862,6780,6844,2650,2438
R,10,2012,35,3999179,1995196,2003983,1538881,1496397,258074,288579,28329,26554,124683,143291,5850,5487,39379,43675,1572708,1533621,271861,305209,43587,43207,140125,160324,10200,10148,1568558,1602175,1159542,1141689,240447,268759,14777,15047,120427,139177,4123,3999,29242,33504,1184371,1170019,250033,280914,25054,26806,133265,153583,7526,7711,426638,401808,379339,354708,17627,19820,13552,11507,4256,4114,1727,1488,10137,10171,388337,363602,21828,24295,18533,16401,6860,6741,2674,2437
